name,line1,city,zip,country,regon,pesel,nip,nip_czysty,invoice_currency,freight_currency,payment_term,phone1,phone2,fax,"email",www,invoice_language
"WAREMA RENKHOFF SE","Hans-Wilhelm Renkhoff Strasse 2",Marktheidenfeld,97828,DE,,,811240418,811240418,EUR,EUR,45,,,,kirsten.stuermer@warema.de,,PL
"FERT SPEDIZIONI INTERNAZIONALI A.P.A.","Corso Europa, 1","Lainate ( MI )",20020,IT,,,1020020176,1020020176,EUR,EUR,45,,,,,,PL
"Przedsiębiorstwo Handlowo Usługowe PRZEMYSŁAW TARGOWSKI","Rzeczków - Kolonia 22",Wierzbica,26-680,PL,,,9482423719,9482423719,EUR,EUR,45,,,,przemyslawtargowski@wp.pl,,PL
"EUROPEAN CONTRACT LOGISTICS - AUSTRIA GMBH","Gewerbepark 5",Woergl,6300,AT,,,U45726102,45726102,EUR,EUR,45,,,,,,PL
"FRACHTENVERMITTLUNG CC","Romerstr. 112",Duisburg,47179,DE,,,253166103,253166103,EUR,EUR,45,,,,ccinar@gmx.de,,PL
"SWS Handel Lager Logistik","Julius-Alberti-Str. 1-3",Schleiz,7907,DE,,,814147221,814147221,EUR,EUR,45,,,,info@sws-hll.net,,PL
"TLT Toftlund Logistik & Transport A/S","Brundtlandparken 10",Toftlund,6520,DK,,,27049524,27049524,EUR,EUR,45,,,,mp@tlt-dk.eu,,PL
"KAI LOESSNER TRANSPORT","Altmarkt 15",Cottbus,3046,DE,,,265723569,265723569,EUR,EUR,45,,,,,,PL
"ALTMANN SPEDITION & FRACHTVERMITTLUNG","Bleichstr. 16",Rheinau-Freistett,77866,DE,,,814895960,814895960,PLN,EUR,45,,,,altmann-transport@gmx.de,,PL
"DIMOTRANS AGENCE DE LILLE","Cit 23 Avenue De L'Europe",Roncq,59223,FR,,,12382577021,12382577021,EUR,EUR,45,,,,,,PL
"JMK LOGISTIK GMBH","Graesleinsgasse 1",Zeilitzheim,97509,DE,,,249310120,249310120,EUR,EUR,45,,,,marcus.bunk@jmk-logistik.de,,PL
"VITA LOGISTIK GMBH","Langer Damm 1",Vechta,49377,DE,,,154286159,154286159,EUR,EUR,45,,,,a.freyer@hawita-gruppe.de,,PL
"EASTSERVICE LOGISTIC GMBH","Parkstrasse 18","Langweid a. Lech",86462,DE,,,278419967,278419967,EUR,EUR,45,,,,Eduard.Zwetzich@eastservice.de,,PL
"HUBERT BROCK GMBH & CO. KG H. Herrn Kesseler","Schleidener Str. 32","Weilerswist - Derkum",53919,DE,,,201509392,201509392,EUR,EUR,30,,,,Speditionbrock@web.de,,PL
"SCHMIDBAUER GMBH & CO. KG Autokrane - Spezialtransporte-Montagen","Junkersstrasse 8",Neu-Ulm,89231,DE,,,130743898,130743898,EUR,EUR,45,,,,"b.lange@schmidbauer-gruppe.de, h.graetz@schmidbauer-gruppe.de",,PL
"SOLYTRANS                                                                                                          Zone Portuaire","Rue De Savoie","Loire Sur Rhone",69700,FR,,,7414894865,7414894865,EUR,EUR,45,,,,lionel.lafarge@solytrans.fr,,PL
"SPEDITION ANSORGE GMBH & CO. KG","Am Gemeindewald 20",Limbach-Oberfrohna,9212,DE,,,128662819,128662819,EUR,EUR,45,,,,,,PL
"FUHRBETRIEB WEINKAUF","Klein Siedlung 11",Liebenwalde,16559,DE,,,248802235,248802235,EUR,EUR,45,,,,,,PL
"INTERTRANSPORT S.P.A.","Via Azzano S. Paolo, 34","Grassobbio ( Bergamo )",24050,IT,,,2127810162,2127810162,EUR,EUR,45,,,,,,PL
"UNIVERSAL LOJISTIK GMBH","Alfred Nobel Str. 1, Geb. C4",Dietzenbach,63128,DE,,,279837062,279837062,EUR,EUR,45,,,,ayten@universallojistik.de,,PL
"EF-EXPRESS GMBH","Werner-Forssmann-Str. 5",Winsen,21423,DE,,,223055518,223055518,EUR,EUR,45,,,,,,PL
"JACSPED BV","Bilitonweg 15",Veendam,"9641 KZ",NL,,,852496126B01,85249612601,EUR,EUR,45,,,,,,PL
"REEDEREI SCHWABEN GMBH","Hafenstrasse 19-21",Heilbronn,74076,DE,,,145781018,145781018,EUR,EUR,45,,,,Gabriele.Schock@reedereischwaben.com,,PL
"AGILITY FAIRS & EVENTS","Heltorferstr. 1a",Duesseldorf,40472,DE,,,118566635,118566635,EUR,EUR,45,,,,,,PL
"PIEKARNIA S.C.  Cezary Sulich, Michał Sulich","Chełmińska 16 A",Olsztyn,10-244,PL,,,7392828340,7392828340,EUR,EUR,45,,,,transportol@o2.pl,,PL
"W.S. TRANSPORTE                                                                                                 Inh. Wormsbecher Slava","Tannenweg 16a",Landshut,84032,DE,,,266585555,266585555,EUR,EUR,45,,,,,,PL
"IHN. GUNNAR PENTHER E.K.","Peschener Strasse 16",Lobau,2708,DE,,,140579922,140579922,EUR,EUR,45,,,,kontakt@penther-trans.de,,PL
"TRANSPORT BECKER GMBH","Hohenrodaer Str. 25",Krostitz,4509,DE,,,282782787,282782787,EUR,EUR,45,,,,,,PL
"GEIS EUROCARGO GMBH","Dieselstr. 31",Satteldorf,74589,DE,,,284798841,284798841,EUR,EUR,45,,,,,,PL
"Usługi Transportowe EWITRANS                                                                               Dobrzyńska Ewa","Sosnowa 12/20",Przasnysz,06-300,PL,140789387,,7611342532,7611342532,EUR,EUR,45,,,,,,PL
"MCNAMARA FREIGHT LTD Clancullen House eninsula Business Centre",Wherstead,Ipswich,"IP9 2BB",GB,,,868142209,868142209,EUR,EUR,45,,,,,,PL
"MARIA KORCZAK ""PELDOM""","Skowieszyn 145 B",Końskowola,24-130,PL,,,7162332115,7162332115,EUR,EUR,45,,,,siembida.sylwia@wp.pl,,PL
"PAUL GUSE GMBH                                                                                                      Transport + Logistik",Montanstr.13-15,"13407 Berlin",,DE,,,116630044,116630044,EUR,EUR,45,,,,,,PL
"FOX - TRANS GMBH","Loerracher Strasse 50","Riehen BS",4125,CH,,,110355037,110355037,EUR,EUR,45,,,,Hubert.Magyaric@fox-Trans.ch,,PL
"ELLMANN LOGISTIK GMBH","Warmensteinacher Str. 59",Berlin,12349,DE,,,284958411,284958411,EUR,EUR,45,,,,,,PL
"TND NORD RONCQ","20 Avenue De L'Europe , BP 10002",Roncq,59435,FR,,,62380631929,62380631929,EUR,EUR,45,,,,,,PL
"DSV ROAD GMBH","Am Velper Muehlenbach 8",WESTERKAPPELN,49492,DE,,,187899889,187899889,EUR,EUR,45,,,,,,PL
"AGW-EXPRESS UG","Hachtler Weg 8",Mulfingen,74673,DE,,,266976270,266976270,EUR,EUR,45,,,,,,PL
"ILO International Logistics Operations","Vohwinkeler Str. 121 - 123",Wuppertal,42329,DE,,,275052972,275052972,EUR,EUR,45,,,,invoice@ilo-gmbh.com,,PL
"IGS SCHREINER GMBH","Vollhoefner Weiden 16",Hamburg,21129,DE,,,134800731,134800731,EUR,EUR,45,,,,e-biling@igs-logistics.com,,PL
"M+R SPEDAG GROUP AG ZN Schaffhausen","Ebnatstrasse 171, P.O. Box",Schaffhausen,8207,CH,,,113622631,113622631,EUR,EUR,45,,,,Benjamin.Mrozinski@mrspedag.com,,PL
"SPEDITIONS-SERVICE DREWS Elisabeth Drews","Am Pappelwaeldchen 23",Neuss,41462,DE,,,215342378,215342378,EUR,EUR,45,,,,hardy-drews@t-online.de,,PL
"A & B SENATORE LOGISTICS GMBH","Barlachstrasse 9",Nuernberg,90455,DE,,,266924239,266924239,EUR,EUR,45,,,,,,PL
"HEPPNER - SOCIETE DE TRANSPORTS","79 Rue Pierre Allut, Parc Eco 2","La Roche Sur Yon",85000,FR,,,77769800202,77769800202,EUR,EUR,45,,,,,,PL
"DSV ROAD GMBH (DERODU1)","Schifferstr. 94",Duisburg,47059,DE,,,187899889,187899889,EUR,EUR,45,,,,,,PL
"VEDDER WORLDWIDE LOGISTICS","Calfven 111",Ossendrecht,"4641 RE",NL,,,853589665B01,85358966501,EUR,EUR,45,,,,"ADMIN@VEDDERWORLDWIDELOGISTICS.NL, kevin@vedderworldwidelogistics.nl",,PL
"Ecotrans Tanriverdi KG Transport - Logistik","Heiligenstadter Lande 15/12","1190 Wien",,AT,,,U63334528,63334528,EUR,EUR,45,,,,,,PL
"HERZ GMBH Int. Spedition","Vogelsangweg 6",Erlingheim,74391,DE,,,208045728,208045728,EUR,EUR,45,,,,,,PL
"C.E. NOERPEL GMBH Spedition + Logistik",Rudolf-Diesel-Strasse,WEISSENHORN,89264,DE,,,147042215,147042215,EUR,EUR,45,,,,peri@noerpel.de,,PL
"EF-EXPRESS GMBH","Sporbecker Weg 7",HAGEN,58089,DE,,,223055518,223055518,EUR,EUR,45,,,,,,PL
"Usługi Transportowe HENRYK RYSZCZYK","Zimnowoda 89",Parzymiechy,42-164,PL,,,5741491703,5741491703,EUR,EUR,60,,,,777misiek7777@wp.pl,,PL
"DROELLE TRANSPORTE","Jaffestrasse 2",Hamburg,21109,DE,,,189889106,189889106,EUR,EUR,45,,,,,,PL
"GEFCO VESOUL","Zi Du Durgeon  II - BP 60193","Noidans Les Vesoul",70004,FR,,,83542050315,83542050315,EUR,EUR,45,,,,,,PL
"LAHNER GMBH Internationale Spedition","Hochstrasse 7","Hilgertshausen - Tendern",86567,DE,,,129400291,129400291,EUR,EUR,45,,,,,,PL
"WALTER PIEPER KG Internationale Spedition","Uferstr. 70","Lemgo - Horstmar",32657,DE,,,125652097,125652097,EUR,EUR,45,,,,,,PL
"F.U.H. ARIVLES ELWIRA STACHURSKA","Leśna 2",Włoszakowice,64-140,PL,,,6971609273,6971609273,EUR,EUR,45,,,,arivles@o2.pl,,PL
"BERNARDS LOGISTIK KG","An der Glasfabrik 1","Bad Breisig/Rhein",53498,DE,,,147924951,147924951,EUR,EUR,45,,,,MAILABRECHNUNG@BERNARDS-LOGISTIK.DE,,PL
"CONTAINERTRANSPORTE WESSELER GMBH","Auf dem Platen 1","49326 Melle",,DE,,,117571529,117571529,EUR,EUR,45,,,,,,PL
"BENEDIKT BIEHLE GMBH & CO.KG","Deutzring 4",Herbertshofen,86400,DE,,,813023656,813023656,EUR,EUR,45,,,,,,PL
"TRANSREGINA SPEDITION GMBH","Edekastrasse 1",Obertraubling,93083,DE,,,192168454,192168454,EUR,EUR,45,,,,,,PL
"IMEX TRANS SK. SRO.","Vnutorna Okruzna 1730",Komarno,94501,SK,,,2022250142,2022250142,EUR,EUR,45,,,,,,PL
"AIRCARGO TRUCKING & HANDLING GMBH","Cargo City Sud Geb. 537 F","60549 Frankfurt Flughafen",,DE,,,261620921,261620921,EUR,EUR,45,,,,accounting@ath.aero,,PL
"K2 Transport Spedycja onopska Monika Teresa","Bieżyce 6B",Gubin,66-620,PL,,,9261310678,9261310678,EUR,EUR,45,,,,,,PL
"VALTAR TRANSPORTE Eil & Sonderfahrten All Europe","An der Sternwarte 15","Hochstetten Dhaun",55606,DE,,,203009501,203009501,EUR,EUR,45,,,,,,PL
"MARA GREENLINE GMBH","Frank-Wedekind-Strasse 2",Wiesbaden,65201,DE,,,113868056,113868056,EUR,EUR,45,,,,,,PL
"ALLGAIER TRANSLOG GmbH & Co.KG",Wiesmannstrasse,Gelsenkirchen,45881,DE,,,814912796,814912796,EUR,EUR,45,,,,,,PL
"HOS GmbH","Muhleneschweg 11",Osnabruck,49090,DE,,,235959088,235959088,EUR,EUR,30,,,,,,PL
"FHU BEFAST Urszula Szatkowska","Styków 470","Głogów Małopolski",36-060,PL,,,8132667923,8132667923,EUR,EUR,60,,,,uszatkowska@gmail.com,,PL
"MAGNUS - WIRTUALNE ORGANY","ul. Konopnickiej 5",Sulechów,66-100,PL,,,9730710026,9730710026,EUR,EUR,45,,,,,,PL
"AGENCY TRANSPORT S.R.O.","Hanychovska 557/12",Liberec,46010,CZ,,,27271854,27271854,EUR,EUR,45,,,,,,PL
"HANS MOELLER SPEDITION & LAGERUNG Inh. Matthias Moeller e.K.","Heideweg 3",Fahrenkrug,23795,DE,,,286580677,286580677,EUR,EUR,45,,,,,,PL
"PK CARGO TRANS GMBH","Mausdorf 59",Emskirchen,91448,DE,,,200204506,200204506,EUR,EUR,45,,,,,,PL
"KSG LOGISTICS GMBH","Sternweg 22",Zettling,8141,AT,,,U67250422,67250422,EUR,EUR,45,,,,,,PL
"KELTEREI ELM GMBH","Am Weiher 7",Flieden,36103,DE,,,112339028,112339028,EUR,EUR,45,,,,,,PL
"INSIDE LOGISTICS","Kirschlager Weg 11","71666 Marbach",,DE,,,285229541,285229541,EUR,EUR,45,,,,,,PL
"FAHRNER WERDOHL GMBH Bearbeitungs- und Servicezentrum","Plettenberger Straße 12",Werdhohl,58791,DE,,,173449914,173449914,EUR,EUR,45,,,,,,PL
"HEPPNER- SOCIETE DE TRANSPORTS","Zone D'activites Aire De La Thur","68840 Pulversheim",,FR,,,77769800202,77769800202,EUR,EUR,45,,,,,,PL
"DACHSER Netherlands B.V. Logistics Centre Zevenaar","Mega 3",Zevenaar,"6902 KL",NL,,,003342293B01,334229301,EUR,EUR,45,,,,,,PL
"Pekertrans Express & Logistics","Im Tal 5",Illerrieden,89186,DE,,,262026753,262026753,EUR,EUR,60,,,,,,PL
"FIEGE RELOG GMBH","Hessenweg 6",Muenster,48157,DE,,,237766992,237766992,EUR,EUR,45,,,,petra.welter@fiege.com,,PL
"INSIDE LOGISTICS","Gottlieb-Daimler-Str. 15",Waiblingen,71334,DE,,,285229541,285229541,EUR,EUR,45,,,,,,PL
"EDI - TRANS Distribution und Spedition GmbH","An der Viehleite 30",Pirna,1796,DE,,,113544388,113544388,EUR,EUR,45,,,,,,PL
"KARAYA TRANS GMBH","St. Jakobs Str. 200","4052 Basel",,CH,,,148822076,148822076,EUR,EUR,45,,,,ck@karayatrans.com,,PL
"SCHNEIDER EXPEDITIE B.V.","T Hoogvelt 12",Asten,"5721 VW",NL,,,009711387B01,971138701,EUR,EUR,45,,,,,,PL
"A.L.P.H.A. LOGISTIC&BROKERAGE","Heinrich-Hepp-Str. 28",Bessenbach,63856,DE,,,287485313,287485313,EUR,EUR,45,,,,carlo.milde@alphalogistic.de,,PL
"TRANSDANUBIA Speditionsges.m.b.H.","Bahnhofstrasse 101",Kalsdorf,8401,AT,,,U54971507,54971507,EUR,EUR,45,,,,,,PL
"SCHWERDTFEGER TRANSPORT WUERZBURG GMBH","Leuschnerstrasse 2",WUERZBURG,97084,DE,,,281995832,281995832,EUR,EUR,45,,,,,,PL
"CARGOSTAR Internationale Speditions und Logistik GmbH","Rakoczi Ferenc ut 195-197",Budapest,1214,HU,,,12232330,12232330,EUR,EUR,45,,,,,,PL
"BOSATRANS S.A.","Pol. Ind. Can Parellada, C/Venus, 32","08228 Terrassa",,ES,,,A65251902,65251902,EUR,EUR,45,,,,,,PL
"EUROTRANS S.C. Rafał Olszak, Michał Sobczak","Żwirki 29c/24","Ostrów Wlkp.",63-400,PL,,,6222750762,6222750762,EUR,EUR,45,,,,,,PL
"ML-EXPRESS & LOGISTICS S.A.R.L.","Z.I. Lourde, 4 rue de Grenoble",Creutzwald,57150,FR,,,63388747693,63388747693,EUR,EUR,45,,,,,,PL
"RABEN TRANS EUROPEAN GERMANY GMBH","Eichenweg 3",MITTENWALDE,15749,DE,,,277971929,277971929,EUR,EUR,35,,,,"charter.mittenwalde@raben-group.com; bjoern.pupka@raben-group.com",,PL
"PSL FREIGHT LTD Barleyfield","Hinckley Fields Ind. Estat","LE10 1YE Hinckley",,GB,,,570487130,570487130,EUR,EUR,45,,,,dave.hardie@pslgroup.net,,PL
"TFS TERMIN FRACHT SACHSEN","Scheibenberger Str. 17",Elterlein,9481,DE,,,254920310,254920310,EUR,EUR,45,,,,rechnung@terminfrachtsachsen.de,,PL
"CECHTRADE S.R.O.","Dolne Rudiny 2956/3",Zilina,1001,SK,,,2023854976,2023854976,EUR,EUR,45,,,,sales@cechtrade.sk,,PL
"SPEDITION LUEBBEHUSEN GMBH","Stukenborg 64","49377 Vechta",,DE,,,117772344,117772344,EUR,EUR,45,,,,,,PL
"GRASS ISL GMBH & CO.KG","An der Wandlung 21",Petershagen,32469,DE,,,244842459,244842459,EUR,EUR,45,,,,f.koenig@grass-spedition.de,,PL
"KUHNE+NAGEL AG","Im Wannenboden 8",Pratteln,4133,CH,,,105835142,105835142,EUR,EUR,45,,,,,,PL
"REIMER LOGISTICS GMBH & CO.KG","Stephanikirchenweide 20",Bremen,28217,DE,,,114618651,114618651,EUR,EUR,45,,,,,,PL
"RAUENBUSCH SPEDITION GMBH & CO.KG","Nuernberger Str. 57",Weissenburg,91781,DE,,,274948399,274948399,EUR,EUR,45,,,,rechnung@rauenbusch.de,,PL
"SPRINT TRANSPORT GMBH","Steinbachstrasse 30",Stolberg,52222,DE,,,811513078,811513078,EUR,EUR,45,,,,simons@sprint-transport.de,,PL
"Jerzy Pilarczyk VIAPOLONIA Towarzystwo Przemysłowo-Handlowe im. Tadeusza Kosciuszki","Goetla 29",Kraków,30-065,PL,,,6771004080,6771004080,EUR,EUR,45,,,,viapolonia@neostrada.pl,,PL
"Jerzy Pilarczyk VIAPOLONIA Towarzystwo Przemysłowo-Handlowe im. Tadeusza Kosciuszki","Goetla 29",Kraków,30-065,PL,,,6771004080,6771004080,EUR,EUR,45,,,,viapolonia@neostrada.pl,,PL
"RHEINTAL - TRANSPORTE RTT GmbH & Co.KG","Rheinhoehe 20",Urbar,56182,DE,,,240327389,240327389,EUR,EUR,45,,,,sven.lauer@rheintal-transporte.de,,PL
"SCHENKER - JOYAU S.A.S. DAX","Pae Sud Landes",Hastingues,40300,FR,,,26311799456,26311799456,EUR,EUR,30,,,,,,PL
"ELVIRA FOELL TRANSPORT & LOGISTIK GmbH & Co.KG","Am Muehlbuckel 8",Billigheim,74842,DE,,,262076184,262076184,EUR,EUR,45,,,,,,PL
"WOEHL & Cie- TPT Internationaux","1 Rue Clement Ader","LA COURNEUVE",93126,FR,,,37558501144,37558501144,EUR,EUR,45,,,,,,PL
"WIND & PARTNER TRANSPORT GBR","Robert-Bosch-Strasse 10",Maintal,63477,DE,,,257414245,257414245,EUR,EUR,45,,,,,,PL
"REIMER LOGISTICS GMBH & CO.KG","Peutestrasse 62",Hamburg,20539,DE,,,114618651,114618651,EUR,EUR,45,,,,,,PL
"CVS LOGISTICS GMBH Spedition, Lagerhaltung und Logistik","Bonner Strasse 347","40589 Duesseldorf",,DE,,,252500963,252500963,EUR,EUR,45,,,,,,PL
"FAHRNER LOGISTICS SPOL. S.R.O.","Dr. Klementa 1082","330 23 Nyrany",33023,CZ,,,26372029,26372029,EUR,EUR,45,,,,,,PL
"SCHENKER DEUTSCHLAND AG","Robert-Kohlhammer-Str. 1",Ilsfeld,74360,DE,,,811228366,811228366,EUR,EUR,45,,,,Juergen.Schueller@dbschenker.com,,PL
"RUTHMANN GMBH","Nohlmannstr. 13","41836 Huckelhoven",,DE,,,813384960,813384960,EUR,EUR,45,,,,,,PL
"DI MARIA TRANSPORTE CARMELO DI MARIA","Am Steimelberg","51597 Morsbach",,DE,,,247174114,247174114,EUR,EUR,45,,,,,,PL
"SCHIMPFF LOGISTIK & TRANSPORT","Im Feld 120",Kleinfurra,99735,DE,,,266051110,266051110,EUR,EUR,45,,,,,,PL
T.L.T.,"Reiterweg 20",Loffenau,76597,DE,,,218363375,218363375,EUR,EUR,45,,,,,,PL
"CODY LOGISTICS CHARTER GMBH","Meseberger Strasse 9 E","Niedere Boerde",39326,DE,,,275627093,275627093,EUR,EUR,45,,,,,,PL
"NTG CONTINENT A/S","Kokmose 2-6",Kolding,6000,DK,,,33396074,33396074,EUR,EUR,45,,,,,,PL
"WALTER FLOETTMANN GmbH & Co.KG Transport - Lagerung - Logistik","Verler Str. 216",Guetersloh,33332,DE,,,126775512,126775512,EUR,EUR,45,,,,Spedition-Floettmann@t-online.de,,PL
"WALTER FLAISCH SPEDITION","Schwarzachstr. 12","88348 Bad Saulgau",,DE,,,156784359,156784359,EUR,EUR,45,,,,speditionflaisch@t-online.de,,PL
"SCHENKER ITALIANA S.P.A.","Via Di Gonfienti - Interporto",Prato,59100,IT,,,916900152,916900152,EUR,EUR,45,,,,,,PL
"JUAN TRANSPORT GMBH","Lehmkuhlenweg 16",Moenchengladbach,41065,DE,,,811889156,811889156,EUR,EUR,45,,,,,,PL
"REHM TRANSPORT LOGISTIK","Emil-Heeder-Str. 2",Varel,26316,DE,,,190305513,190305513,EUR,EUR,45,,,,,,PL
"KURIERSERVICE SCHNELLTRANSPORTE KARL REITH","Hallen 3",Schuttertal,77978,DE,,,815483490,815483490,EUR,EUR,45,,,,mail@red-courier.de,,PL
"SB TRANSPORTE DUISBURG","Gemener Str. 13",Heiden,46359,DE,,,286939331,286939331,EUR,EUR,45,,,,dispo@sb-eiltransporte.de,,PL
"Duvenbeck Logistics GmbH","Woltorfer Str. 112 A",Peine,31224,DE,,,812938559,812938559,EUR,EUR,45,,,,,,PL
"Gras Spedition GmbH & Co. KG","Industriegebiet Distelfeld 1","56566 Neuwied",,DE,,,149513153,149513153,EUR,EUR,45,,,,,,PL
"AFS - All Freight Systems Speditions GmbH & Co. KG","Europastrasse 4",Zirl/Innsbruck,6170,AT,,,U30978608,30978608,EUR,EUR,45,,,,heidi.cech@afs-austria.at,,PL
"MANUEL SCHMITT LOGISTIK","Memeler Str. 20",Saarbruecken,66128,DE,,,280738719,280738719,EUR,EUR,45,,,,ms@mymsl.de,,PL
"TAKT LOGISTIK E.K","Eichenstr. 1",Cottbus-Galinchen,3051,DE,,,138890522,138890522,EUR,EUR,45,,,,,,PL
"TRANS-GRUP GRZEGORZ PURGAL","Skautów Opolskich 1/407",Opole,45-286,PL,,,7542810532,7542810532,EUR,EUR,45,,,,g.purgal@transgrup.pl,,PL
"CTS LOGISTICS GMBH","Seestr. 17",Erligheim,74391,DE,,,263591612,263591612,EUR,EUR,30,,,,,,PL
"Rouwayda Zein c/o RocketSped","Eisenstrasse 5",Russelsheim,65428,DE,,,206451631,206451631,EUR,EUR,45,,,,buchhaltung@spedition-rocket.de,,PL
"FUHRUNTERNEHMEN THUROW JUN.","Adolf Damaschke Str. 33","17389 Anklam",,DE,,,232267793,232267793,EUR,EUR,45,,,,info@thurow-transporte.de,,PL
"MAGSPED AG International Spedition","Ruehrbergstrasse 21",Birsfelden,4127,CH,,,100847528,100847528,EUR,EUR,45,,,,sebastian.furler@magsped.ch,,PL
"KONRAD TRANSPORT & LOGISTIK GbR","Am Brand 1",Rueckersdorf,7580,DE,,,275403337,275403337,EUR,EUR,45,,,,,,PL
"SKAT TRANSPORT SP.ZO.O. SP.K.","Twarda 12",Gdańsk,80-871,PL,,,5851356886,5851356886,EUR,EUR,45,,,,,,PL
"HECK SPEDITION GMBH","Carl-Zeiss-Strasse 9",Gerlingen,70839,DE,,,811514185,811514185,EUR,EUR,45,,,,,,PL
"AGOTRANS Logistik GmbH","Behringstrasse 1",Rodgau,63110,DE,,,813824400,813824400,EUR,EUR,45,,,,,,PL
"BRUENER LOGISTIK Inh. Marian Bruener","Auf den Pohlaeckern 13 A",Lehrte,31275,DE,,,266960451,266960451,EUR,EUR,45,,,,,,PL
"WALTER BAUER TRANSPORTE","Herrenschwaigallee 8","Neuburg ( Donau )",86633,DE,,,271945814,271945814,EUR,EUR,45,,,,,,PL
"KST TRANS KLAUS SPECKMAIER","Kienberger Strasse 19",Allershausen,85391,DE,,,130189590,130189590,EUR,EUR,45,,,,,,PL
"QUEHENBERGER Logistics DE GmbH","Kolumbusstrasse 16",Hamburg,22113,DE,,,164537792,164537792,EUR,EUR,45,,,,jens.jagow@quehenberger.com,,PL
"TROJAK KAZIMIERA","Spółdzielców 50/30",Bielsko-Biała,43-300,PL,,,5471204710,5471204710,EUR,EUR,60,,,,aisha_bb@poczta.onet.pl,,PL
"SST GMBH Internationale Spedition Geschaeftsstelle Dresden","Nobelstrasse 25",Berlin,12057,DE,,,814353012,814353012,EUR,EUR,45,,,,,,PL
"SPEDITION BURCHARDT KG MBH","Travemünder Weg 18",Dassow,23942,DE,,,815307918,815307918,EUR,EUR,45,,,,,,PL
"GLOBAL FALCON LOGISTICS GmbH & Co.KG","Dujardinstr. 7",Krefeld,47829,DE,,,256770525,256770525,EUR,EUR,45,,,,,,PL
"ZIRWES TRANSPORTE GMBH & CO. KG","Suedstrasse 5","56858 Tellig",,DE,,,268915123,268915123,EUR,EUR,45,,,,,,PL
"ERB TRANSPORTE GMBH","Planckstrasse 9",Vaihingen/Enz,71665,DE,,,274675735,274675735,EUR,EUR,45,,,,,,PL
SCLI,"5-7 Impasse De La Marne",Roanne,42300,FR,,,56409602141,56409602141,EUR,EUR,45,,,,christelle@scli.eu,,PL
"MP LOGISTIK GMBH","Rontgenstrasse 20",Rheine,48432,DE,,,815107498,815107498,EUR,EUR,45,,,,nw@mplogistik.com,,PL
"NEUFRA Speditions GmbH","Schroten 8",SAARBRUECKEN,66121,DE,,,120682142,120682142,EUR,EUR,45,,,,saarbruecken@neufraspedition.de,,PL
"BUERENER DIENSTLEISTUNGS GMBH","Ruhnenpoestchen 9",Bueren,33142,DE,,,236204260,236204260,EUR,EUR,45,,,,,,PL
"FLEX LOGISTICS AS","Lindevej 15",Vejle,7100,DK,,,34893349,34893349,EUR,EUR,45,,,,,,PL
"RAMARO LOGISTIC SP. Z O.O.","Oleńki Billewiczówny 7/35",Łódź,92-437,PL,,,7252036691,7252036691,EUR,EUR,45,,,,,,PL
"NICOLE ENZFELDER TRANSPORTE e.K.","Grosser Kamp 11a",Lunestedt,27616,DE,,,234577888,234577888,EUR,EUR,45,,,,,,PL
"GEBRUEDER WEISS GmbH","Terminalstrasse 91",Wels,4600,AT,,,U35613608,35613608,EUR,EUR,45,,,,,,PL
"ULRICH LANG GMBH Hans Martin Lang","Nansenstr. 17","58300 Wetter",,DE,,,178785823,178785823,EUR,EUR,30,,,,kurierdienstlang@gmail.com,,PL
"BURSPED LOGISTIK GMBH","Hannoversche Str. 27",Sehnde-Hoever,31319,DE,,,187488488,187488488,EUR,EUR,45,,,,invoice.logistik.nosig@bursped.de,,PL
"TDH PAUSA GMBH","Kutschweg 34","07952 Pausa-Muhltroff",,DE,,,815456419,815456419,EUR,EUR,45,,,,tdh-pausa@gmx.de,,PL
"HEES TRANSPORT GMBH","Olper Strasse 8","57078 Siegen",,DE,,,225185005,225185005,EUR,EUR,45,,,,hloeber@hees-transporte.de,,PL
"DACHSER GmbH & Co. KG Logistikzentrum","Fraunhoferstr. 15",Memmingen,87700,DE,,,128779390,128779390,PLN,EUR,45,,,,sabine.mueller@dachser.com,,PL
"VOLKER KOPPELHUBER Spedition Transporte Lagerung","Petrus Waldus Str. 21","75443 Otisheim",,DE,,,259259837,259259837,EUR,EUR,50,,,,administration@koppelhuber-spedition.eu,,PL
"TRANSPORTE ZERR GBR","Landsassenstr. 20",Amberg,92224,DE,,,274164121,274164121,EUR,EUR,45,,,,,,PL
"A & V Transport GmbH","Industriestr. 3",Iffezheim,76437,DE,,,258683024,258683024,EUR,EUR,45,,,,Haas@av-express.eu,,PL
"KOLLER TRANSPORTE GMBH","Irrsbergstrasse 9","5202 Neumarkt am Wallersee",,AT,,,U63498067,63498067,EUR,EUR,45,,,,office@koller-transporte.at,,PL
"B & M Transport GmbH","Schweinemarkt 16",Sonneberg,96515,DE,,,812646450,812646450,EUR,EUR,45,,,,,,PL
"Przedsiębiorstwo Handlowo-Usługowe  JUHNKE IRENEUSZ","Strzelecka 13","Kamień Krajeński",89-430,PL,,,5610002891,5610002891,EUR,EUR,60,,,,joseluiscph@gmail.com,,PL
"NAGEL NEDERLAND Koel en Vriesdistributie","Kaagstraat 2",Raalte,"8102 GZ",NL,,,801042719B01,80104271901,EUR,EUR,45,,,,,,PL
